3197,南59井,112.3915759,32.43107864
3198,南6井,112.3606468,32.39030888
3199,南60井,112.3521945,32.42090984
3200,南61井,112.3946563,32.42226646
3201,南62井,112.2627206,32.36153452
3202,南63井,112.4151726,32.3824038
3203,南64井,112.3723318,32.37063719
3204,南65井,112.3723088,32.36324509
3205,南66井,112.4446325,32.39391796
3206,南67井,112.3708259,32.36151026
3207,南68井,112.4424385,32.39085071
3208,南69井,112.3123722,32.34171377
3209,南7井,112.1506598,32.35422158
3210,南70井,112.3444753,32.40447747
3211,南71井,112.3443653,32.41278356
3212,南72井,112.3523007,32.41386781
3213,南73井,112.3338702,32.4222984
3214,南74井,112.2623202,32.32503285
3215,南75井,112.4328631,32.40013956
3216,南76井,112.4147255,32.39173202
3217,南77井,112.302706,32.36013637
3218,南78井,112.3746445,32.36402424
3219,南79井,112.3942422,32.41265421
3220,南8井,112.3426098,32.36488299
3221,南80井,112.4513985,32.39091502
3222,南81井,112.3943878,32.43037104
3223,南82井,112.405868,32.3904624
3224,南83井,112.4346334,32.39174632
3225,南84井,112.3936877,32.36579527
3226,南85井,112.3310024,32.38492426
3227,南86井,112.2605207,32.33478771
3228,南87井,112.4506691,32.39377715
3229,南88井,112.3332343,32.38090829
3230,南89井,112.4643609,32.37417208
3231,南9井,112.3954148,32.36493279
3232,南90井,112.4459585,32.41146002
3233,南91井,112.295567,32.34260392
3234,南92井,112.3523673,32.36580457
3235,南94井,112.4206387,32.38092734
3236,南95井,112.4135323,32.38129429
3237,南96井,112.4254338,32.38178232
3356,魏47井,112.3533875,32.42004938
3357,魏49井,112.3351898,32.40222794
3358,魏5井,112.3611999,32.39116255
3359,魏51井,112.3422466,32.40379922
3360,魏52井,112.3613214,32.41155179
3361,魏54井,112.3454448,32.42428288
3362,魏6井,112.3340728,32.38443382
3363,魏7井,112.3442898,32.38366993
3364,魏8井,112.350873,32.40026718
3365,魏9井,112.3640415,32.39468368
3366,新南63井,112.4159261,32.3816112
3367,张14井,112.4026325,32.39276287
3368,张15井,112.4109725,32.39411042
3369,张16井,112.4140582,32.39464396
3370,张17井,112.4220555,32.39547032
3371,张18井,112.4114688,32.39105843
3372,张19井,112.4100067,32.40133877
3373,张20井,112.4008019,32.40213291
3374,张22井,112.4027042,32.40187155
3375,张25井,112.4009555,32.40308244
3376,张27井,112.413288,32.40474701
3377,张28井,112.401236,32.40573049
3378,张29井,112.4017855,32.41146796
3379,张3井,112.4048033,32.41066496
3380,张31井,112.4124141,32.40524031
3381,张32井,112.4101298,32.40504101
3382,张33井,112.4129246,32.4025192
3383,张34井,112.4215041,32.40185566
3384,张4井,112.4149902,32.41082184
3385,张5井,112.3946793,32.4029009
3386,张7井,112.4054588,32.40383773
3387,张8井,112.4203636,32.40494905
3388,张9井,112.4004682,32.40041668
3389,济参1井,113.0430151,35.03599561
3390,杨4井,113.0600934,32.43123641
3238,南98井,112.4209716,32.38336167
3239,南99井,112.4152499,32.44025261
3240,魏1井,112.3551386,32.38468743
3241,魏10井,112.362497,32.38551179
3242,魏101井,112.3532418,32.41199421
3243,魏102井,112.3513225,32.41104972
3244,魏103井,112.3520164,32.40477225
3245,魏104井,112.3446585,32.40396885
3246,魏105井,112.3447446,32.40258577
3247,魏106井,112.3529297,32.40312098
3248,魏107井,112.3425881,32.40125945
3249,魏108井,112.3414699,32.40018228
3250,魏109井,112.3558882,32.40203534
3251,魏11井,112.3628518,32.39244388
3252,魏110井,112.353982,32.40062277
3253,魏111井,112.3601542,32.40014235
3254,魏112井,112.3439379,32.39408449
3255,魏113井,112.3502516,32.39467364
3256,魏114井,112.3419549,32.39328791
3257,魏115井,112.344036,32.39230919
3258,魏116井,112.3556827,32.39468491
3053,东1井,112.2934282,32.34325415
3054,东10井,112.2905402,32.36016785
3056,东12井,112.2910604,32.34548646
3132,南109井,112.382919,32.43426566
3133,南11井,112.3322697,32.37248162
3134,南110井,112.4352911,32.44335696
3135,南111井,112.4255521,32.44259028
3136,南112井,112.4004782,32.42522308
3137,南113井,112.3941709,32.42057806
3138,南114井,112.3733248,32.43347652
3139,南116井,112.3841473,32.44095259
3140,南117井,112.4337233,32.42467278
3141,南118井,112.4102037,32.4239292
3142,南12井,112.2902122,32.34382065
3143,南120井,112.3801461,32.41285929
3144,南121井,112.4110028,32.42204656
3145,南122井,112.3955693,32.42055247
3146,南123井,112.4159346,32.42403874
3147,南124井,112.3957209,32.41289086
